,status,data
249,ok,"{'aqi': 5, 'idx': 13660, 'attributions': [{'url': 'http://cem.gov.vn/', 'name': 'Vietnam Center For Environmental Monitoring Portal (cổng thông tin quan trắc môi trường)', 'logo': 'Vietnam-CEM.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [11.327715, 106.10414], 'name': 'Tây Ninh/Phường 3 - TP. Tây Ninh, Vietnam', 'url': 'https://aqicn.org/city/vietnam/tay-ninh/phuong-3-tp.-tay-ninh', 'location': ''}, 'dominentpol': 'pm10', 'iaqi': {'co': {'v': 1}, 'dew': {'v': 23.6}, 'h': {'v': 74}, 'no2': {'v': 1}, 'p': {'v': 1008.2}, 'pm10': {'v': 5}, 'so2': {'v': 7}, 't': {'v': 28.7}, 'w': {'v': 1}}, 'time': {'s': '2023-06-20 20:00:00', 'tz': '+07:00', 'v': 1687291200, 'iso': '2023-06-20T20:00:00+07:00'}, 'forecast': {'daily': {'o3': [{'avg': 7, 'day': '2023-06-18', 'max': 14, 'min': 3}, {'avg': 8, 'day': '2023-06-19', 'max': 19, 'min': 2}, {'avg': 7, 'day': '2023-06-20', 'max': 15, 'min': 1}, {'avg': 4, 'day': '2023-06-21', 'max': 13, 'min': 1}, {'avg': 6, 'day': '2023-06-22', 'max': 14, 'min': 1}, {'avg': 7, 'day': '2023-06-23', 'max': 19, 'min': 2}, {'avg': 5, 'day': '2023-06-24', 'max': 11, 'min': 2}, {'avg': 2, 'day': '2023-06-25', 'max': 3, 'min': 1}], 'pm10': [{'avg': 29, 'day': '2023-06-18', 'max': 46, 'min': 19}, {'avg': 23, 'day': '2023-06-19', 'max': 28, 'min': 19}, {'avg': 19, 'day': '2023-06-20', 'max': 28, 'min': 10}, {'avg': 20, 'day': '2023-06-21', 'max': 20, 'min': 19}, {'avg': 20, 'day': '2023-06-22', 'max': 26, 'min': 11}, {'avg': 24, 'day': '2023-06-23', 'max': 30, 'min': 19}, {'avg': 31, 'day': '2023-06-24', 'max': 52, 'min': 19}, {'avg': 29, 'day': '2023-06-25', 'max': 48, 'min': 20}, {'avg': 24, 'day': '2023-06-26', 'max': 29, 'min': 19}], 'pm25': [{'avg': 94, 'day': '2023-06-18', 'max': 138, 'min': 68}, {'avg': 70, 'day': '2023-06-19', 'max': 76, 'min': 68}, {'avg': 62, 'day': '2023-06-20', 'max': 89, 'min': 42}, {'avg': 68, 'day': '2023-06-21', 'max': 70, 'min': 62}, {'avg': 63, 'day': '2023-06-22', 'max': 70, 'min': 45}, {'avg': 77, 'day': '2023-06-23', 'max': 89, 'min': 68}, {'avg': 94, 'day': '2023-06-24', 'max': 152, 'min': 68}, {'avg': 86, 'day': '2023-06-25', 'max': 144, 'min': 68}, {'avg': 75, 'day': '2023-06-26', 'max': 91, 'min': 54}]}}, 'debug': {'sync': '2023-06-20T22:03:58+09:00'}}"
250,ok,"{'aqi': 5, 'idx': 13660, 'attributions': [{'url': 'http://cem.gov.vn/', 'name': 'Vietnam Center For Environmental Monitoring Portal (cổng thông tin quan trắc môi trường)', 'logo': 'Vietnam-CEM.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [11.327715, 106.10414], 'name': 'Tây Ninh/Phường 3 - TP. Tây Ninh, Vietnam', 'url': 'https://aqicn.org/city/vietnam/tay-ninh/phuong-3-tp.-tay-ninh', 'location': ''}, 'dominentpol': 'pm10', 'iaqi': {'co': {'v': 1}, 'dew': {'v': 23.6}, 'h': {'v': 74}, 'no2': {'v': 1}, 'p': {'v': 1008.2}, 'pm10': {'v': 5}, 'so2': {'v': 7}, 't': {'v': 28.7}, 'w': {'v': 1}}, 'time': {'s': '2023-06-20 20:00:00', 'tz': '+07:00', 'v': 1687291200, 'iso': '2023-06-20T20:00:00+07:00'}, 'forecast': {'daily': {'o3': [{'avg': 7, 'day': '2023-06-18', 'max': 14, 'min': 3}, {'avg': 8, 'day': '2023-06-19', 'max': 19, 'min': 2}, {'avg': 7, 'day': '2023-06-20', 'max': 15, 'min': 1}, {'avg': 4, 'day': '2023-06-21', 'max': 13, 'min': 1}, {'avg': 6, 'day': '2023-06-22', 'max': 14, 'min': 1}, {'avg': 7, 'day': '2023-06-23', 'max': 19, 'min': 2}, {'avg': 5, 'day': '2023-06-24', 'max': 11, 'min': 2}, {'avg': 2, 'day': '2023-06-25', 'max': 3, 'min': 1}], 'pm10': [{'avg': 29, 'day': '2023-06-18', 'max': 46, 'min': 19}, {'avg': 23, 'day': '2023-06-19', 'max': 28, 'min': 19}, {'avg': 19, 'day': '2023-06-20', 'max': 28, 'min': 10}, {'avg': 20, 'day': '2023-06-21', 'max': 20, 'min': 19}, {'avg': 20, 'day': '2023-06-22', 'max': 26, 'min': 11}, {'avg': 24, 'day': '2023-06-23', 'max': 30, 'min': 19}, {'avg': 31, 'day': '2023-06-24', 'max': 52, 'min': 19}, {'avg': 29, 'day': '2023-06-25', 'max': 48, 'min': 20}, {'avg': 24, 'day': '2023-06-26', 'max': 29, 'min': 19}], 'pm25': [{'avg': 94, 'day': '2023-06-18', 'max': 138, 'min': 68}, {'avg': 70, 'day': '2023-06-19', 'max': 76, 'min': 68}, {'avg': 62, 'day': '2023-06-20', 'max': 89, 'min': 42}, {'avg': 68, 'day': '2023-06-21', 'max': 70, 'min': 62}, {'avg': 63, 'day': '2023-06-22', 'max': 70, 'min': 45}, {'avg': 77, 'day': '2023-06-23', 'max': 89, 'min': 68}, {'avg': 94, 'day': '2023-06-24', 'max': 152, 'min': 68}, {'avg': 86, 'day': '2023-06-25', 'max': 144, 'min': 68}, {'avg': 75, 'day': '2023-06-26', 'max': 91, 'min': 54}]}}, 'debug': {'sync': '2023-06-20T22:03:58+09:00'}}"
251,ok,"{'aqi': 42, 'idx': 23, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.434333, -75.676], 'name': 'Ottawa Downtown, Ontario, Canada', 'url': 'https://aqicn.org/city/canada/ontario/ottawa-downtown', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'h': {'v': 69.8}, 'no2': {'v': 4.6}, 'o3': {'v': 16}, 'p': {'v': 1023.4}, 'pm25': {'v': 42}, 't': {'v': 20}, 'w': {'v': 0.30000000000000004}, 'wg': {'v': 5.3}}, 'time': {'s': '2023-06-20 09:00:00', 'tz': '-05:00', 'v': 1687251600, 'iso': '2023-06-20T09:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}]}}, 'debug': {'sync': '2023-06-20T22:27:18+09:00'}}"
252,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
253,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
254,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
255,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
256,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
257,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
258,ok,"{'aqi': 34, 'idx': 5913, 'attributions': [{'url': 'http://www.airqualityontario.com/', 'name': 'Air Quality Ontario - the Ontario Ministry of the Environment and Climate Change', 'logo': 'Ontario-Ministry-of-the-Environment-and-Climate-Change.png'}, {'url': 'https://waqi.info/', 'name': 'World Air Quality Index Project'}], 'city': {'geo': [45.4215296, -75.6971931], 'name': 'Ottawa', 'url': 'https://aqicn.org/city/ottawa', 'location': ''}, 'dominentpol': 'pm25', 'iaqi': {'co': {'v': 5}, 'h': {'v': 77.8}, 'no2': {'v': 3.4}, 'o3': {'v': 12.8}, 'p': {'v': 1022.9}, 'pm25': {'v': 34}, 'so2': {'v': 0.2}, 't': {'v': 17.6}, 'w': {'v': 0.30000000000000004}}, 'time': {'s': '2023-06-20 08:00:00', 'tz': '-05:00', 'v': 1687248000, 'iso': '2023-06-20T08:00:00-05:00'}, 'forecast': {'daily': {'o3': [{'avg': 6, 'day': '2023-06-18', 'max': 13, 'min': 2}, {'avg': 10, 'day': '2023-06-19', 'max': 17, 'min': 7}, {'avg': 10, 'day': '2023-06-20', 'max': 21, 'min': 3}, {'avg': 7, 'day': '2023-06-21', 'max': 22, 'min': 1}, {'avg': 11, 'day': '2023-06-22', 'max': 29, 'min': 1}, {'avg': 14, 'day': '2023-06-23', 'max': 26, 'min': 3}, {'avg': 6, 'day': '2023-06-24', 'max': 13, 'min': 4}], 'pm10': [{'avg': 2, 'day': '2023-06-18', 'max': 3, 'min': 1}, {'avg': 4, 'day': '2023-06-19', 'max': 7, 'min': 3}, {'avg': 8, 'day': '2023-06-20', 'max': 12, 'min': 4}, {'avg': 9, 'day': '2023-06-21', 'max': 12, 'min': 5}, {'avg': 11, 'day': '2023-06-22', 'max': 13, 'min': 8}, {'avg': 11, 'day': '2023-06-23', 'max': 13, 'min': 9}, {'avg': 6, 'day': '2023-06-24', 'max': 12, 'min': 4}], 'pm25': [{'avg': 6, 'day': '2023-06-18', 'max': 8, 'min': 3}, {'avg': 13, 'day': '2023-06-19', 'max': 25, 'min': 7}, {'avg': 28, 'day': '2023-06-20', 'max': 47, 'min': 14}, {'avg': 30, 'day': '2023-06-21', 'max': 44, 'min': 18}, {'avg': 37, 'day': '2023-06-22', 'max': 46, 'min': 29}, {'avg': 42, 'day': '2023-06-23', 'max': 51, 'min': 34}, {'avg': 23, 'day': '2023-06-24', 'max': 43, 'min': 15}], 'uvi': [{'avg': 1, 'day': '2022-10-23', 'max': 3, 'min': 0}]}}, 'debug': {'sync': '2023-06-20T21:30:47+09:00'}}"
